id "A" "L" "\chi" "\beta" "C_1" "C_2" "v_1" "v_2" "\dot v_1" "\dot v_2" "\dot h_1" "\dot h_2" "\dot \psi_1" "\dot \psi_2" "hmd" "vmd" 
4409 1 2 1 119.002 2 2 120.409 162.375 0 -1.34623 0 0 0 0 0.672603 339.906 
4410 1 2 1 216.788 1 2 89.1945 198.955 0 1.29675 0 -622.671 3.48746 0 0.0247665 567.042 
4411 4 1 1 202.19 1 2 174.506 100.67 0 0 -524.567 0 0 -0.605584 2.64878 540.828 
4412 4 1 1 249.452 2 1 274.017 145.092 0 0 0 0 -0.401684 -2.57284 0.313851 365.148 
4413 4 2 2 164.801 1 2 64.1197 144.729 0.289779 0 749.054 638.092 0 0 0.17043 589.953 
4414 4 1 2 196.586 2 1 141.324 199.623 -0.848809 0 -990.098 0 0.569188 0 0.351348 117.018 
4415 4 1 2 142.792 1 2 148.951 90.7156 0 0 0 0 0 1.03884 0.601682 734.953 
4416 4 3 1 27.685 2 2 547.404 402.8 -3.33339 0.440062 4199.33 0 -0.978637 0 0.982814 407.216 
4417 4 2 1 206.311 2 2 225.276 131.08 0 0 0 0 0 -0.424401 2.56207 467.134 
4418 4 2 1 211.737 2 1 157.317 150.127 0 0.775406 0 602.485 0 0 0.784456 408.226 
4419 4 1 2 129.753 1 2 176.227 172.129 0 0 0 0 0.88416 -2.75665 0.0547848 578.097 
4420 2 2 1 188.132 2 2 135.205 74.6373 0 0 0 0 0 0 0.156154 601.786 
4421 4 1 1 62.0848 2 1 161.148 76.8252 0 -0.834323 0 -789.558 -0.613866 -0.791414 0.306597 504.833 
4422 4 2 1 293.49 2 2 55.8276 137.464 0 1.88402 0 0 0 0 0.77491 639.274 
4423 1 1 2 28.9277 2 1 55.9186 76.6929 0 0 0 0 -3.48846 -0.371684 0.29496 665.452 
4424 4 1 2 202.54 2 1 156.223 90.0242 0 0 0 0 0 0 0.101965 143.635 
4425 4 1 1 189.775 1 2 96.1137 97.0247 0 0 0 0 -0.467428 0 0.299434 587.2 
4426 4 3 1 190.019 2 2 108.931 198.213 -1.50345 0 0 0 0 0 0.109821 429.562 
4427 4 1 1 110.56 2 2 362.442 101.858 0 -0.587771 0 0 0 -0.54583 0.175706 466.947 
4428 4 1 2 185.369 2 1 93.5002 50.2315 0 0 0 0 2.01312 3.27527 0.0693747 422.328 
4429 4 1 2 166.841 2 2 198.918 206.118 0 0 0 -986.798 -0.61918 0 0.304512 708.027 
4430 1 1 1 167.101 2 2 74.3872 102.987 0.930838 0 0 0 0 0 0.564252 310.524 
4431 2 2 2 296.994 2 2 128.318 170.708 0 0 0 0 0 0 0.735662 732.334 
4432 4 1 2 292.171 2 1 110.37 123.713 0 0 0 0 -0.413532 0.864226 0.954987 552.825 
4433 4 1 1 226.733 2 1 171.232 184.237 0 0 0 0 0 0 0.893047 549.021 
4434 4 2 1 121.606 1 2 115.315 191.513 0 1.39772 0 0 -0.663583 -1.1797 0.538287 592.155 
4435 4 3 1 145.674 2 1 400.848 150.568 -1.44383 0 -2474.92 0 0 0 1.13823 708.003 
4436 4 1 2 192.056 1 2 160.158 183.689 0 0 -525.063 0 -0.878931 0 0.464226 110.566 
4437 4 2 1 236.769 2 2 107.765 142.151 0 0 0 0 0.990258 0.871485 0.652595 776.424 
4438 4 1 2 219.829 2 1 88.6713 128.06 0 0 0 0 3.05444 -0.259917 0.681768 774.363 
4439 2 1 2 281.958 2 2 214.299 69.3982 -1.88476 0 -1461.95 0 3.31902 0.550699 0.844707 568.402 
4440 4 1 1 198.551 2 1 146.065 91.2931 0 1.15796 0 -594.475 0 -2.1391 0.128261 59.8106 
4441 4 2 2 214.028 2 2 285.579 160.505 0 1.09357 0 0 0 -3.24112 0.147726 484.205 
4442 4 2 2 296.929 2 2 134.881 277.757 0 0 0 -859.673 2.65964 4.82165 0.258038 540.508 
4443 4 2 1 129.477 2 1 175.975 192.385 0 0 0 -801.513 0 0.997393 0.394482 616.325 
4444 4 2 2 64.7759 2 1 189.562 154.358 0 1.60526 0 0 -0.933168 3.16099 0.272835 527.274 
4445 1 1 1 231.807 2 1 66.5737 175.258 0 1.2486 0 564.367 0 0 0.476945 18.5669 
4446 4 1 1 241.71 2 1 177.314 177.228 0 0 0 0 0.762208 0.958461 0.679596 516.936 
4447 4 2 2 93.4225 2 2 173.248 163.129 -1.6846 1.35676 0 665.783 0 0.963643 0.0161207 431.727 
4448 1 1 1 214.029 2 2 192.693 190.733 0 0 0 0 0 0.623439 0.412389 474.923 
4449 4 2 1 198.441 2 2 104.735 77.7782 0 0 0 521.793 0.826031 -2.63719 1.51112 154.835 
4450 2 1 1 246.961 2 2 99.9569 180.347 1.22059 0 0 0 -0.60026 0 1.69225 568.187 
4451 4 1 2 166.629 2 2 177.036 187.98 0 0 512.383 0 0 0 0.141548 687.931 
4452 1 1 2 199.522 2 1 113.305 165.963 0 0 -1552.53 0 -2.15459 0.785609 0.244051 695.765 
4453 4 2 2 100.027 1 2 193.8 154.952 -1.93038 0 0 0 1.94363 0 0.575842 408.638 
4454 4 1 1 195.624 2 2 87.3582 72.8904 0.651017 0 0 0 -6.07113 -0.915282 0.738425 339.899 
4455 4 2 1 279.854 2 2 157.938 137.506 0 0 0 0 0.469457 -0.854445 0.648988 290.813 
4456 1 1 2 85.6671 2 2 131.322 150.273 0 0 0 0 -0.274566 5.19693 0.0230779 204.612 
4457 4 2 1 132.63 2 1 126.855 85.6943 0 0 0 0 0 0.524677 0.477448 397.761 
4458 4 5 2 204.92 2 2 377.185 571.446 0.9206 0 847.868 0 0.702167 0 0.0197441 229.197 
4459 4 2 2 241.794 2 2 265.219 57.4765 -0.793741 -1.39704 0 0 3.43977 -1.87092 0.544936 699.087 
4460 4 1 2 262.619 2 1 181.739 169.041 0 0 0 0 -0.484759 0 0.92286 348.674 
4461 4 1 2 165.108 2 1 115.657 199.35 0 0 0 0 -1.71377 0 0.910955 606.055 
4462 4 2 1 278.69 1 2 198.892 195.295 1.86399 0 -758.079 -971.312 0.258363 0.671323 1.60198 772.969 
4463 4 1 1 163.366 1 2 146.306 146.448 0 0 0 0 -0.808294 0 0.76111 694.612 
4464 4 1 1 176.381 2 1 54.0575 161.726 0 1.80472 0 0 -0.309204 1.56895 0.471535 468.622 
4465 4 1 1 20.0152 2 1 237.389 87.2622 0 1.11084 -979.317 0 0 -0.713279 0.360913 450.523 
4466 4 2 1 75.2036 2 2 222.864 167.402 0 0 0 0 -0.685593 -0.3922 0.767315 323.51 
4467 4 2 1 191.113 2 2 192.144 67.5937 0 0 0 0 -0.708571 0.831281 1.70273 504.195 
4468 1 1 2 274.582 2 2 193.248 154.295 0 0 0 0 0 -0.897144 0.493485 643.241 
4469 1 2 1 219.913 2 2 201.76 154.222 0 0.335915 -3948.2 0 0 -0.330468 1.47622 320.135 
4470 4 2 1 182.925 2 2 172.164 163.75 0 0 692.267 0 0.748748 0 2.08669 589.599 
4471 4 1 2 70.1352 2 2 108.326 60.7326 0 0 0 0 -0.844324 0 0.613469 383.916 
4472 4 1 2 172.105 2 1 159.953 132.322 0 0 0 0 0 0.95214 0.107834 755.44 
4473 4 3 1 318.328 2 2 70.1295 342.259 0 1.45196 0 1827.02 0 0 0.783583 5334.96 
4474 4 2 1 132.543 2 2 265.578 118.926 1.59674 0 -1002.65 0 0 0 2.88785 230.099 
4475 3 1 1 44.0095 2 1 152.195 145.46 0 -0.560974 0 0 -0.316815 -0.803894 0.247995 44.3125 
4476 4 3 1 165.759 2 2 250.485 352.243 -1.6671 1.911 0 4216.49 0.473674 0.95531 1.71248 672.092 
4477 4 1 1 166.27 2 1 132.915 176.286 0 0 439.484 0 2.01145 -0.948823 0.117658 712.219 
4478 4 1 2 150.051 2 2 58.8238 174.098 0 1.26328 0 789.9 2.22858 0 0.135286 270.736 
4479 4 1 1 150.697 2 1 73.9237 52.3868 0 0 0 0 0.980899 0.671793 0.98178 512.173 
4480 4 2 1 224.05 2 2 292.403 207.361 0 0 0 -788.934 0 0 2.76145 344.828 
4481 4 2 2 138.622 1 2 66.1965 199.685 0 0 0 0 -1.76146 -0.604095 0.767313 551.551 
4482 4 1 1 103.839 2 1 102.656 100.445 -0.9385 0 551.357 0 0 0.94631 1.36978 208.242 
4483 4 1 2 223.104 2 1 125.469 63.437 -0.277991 0 0 0 0 3.12316 0.44069 375.338 
4484 4 1 1 177.233 2 1 122.624 93.9122 0 0 0 0 0 -0.988272 0.654282 405.427 
4485 4 1 2 119.283 2 2 270.55 134.925 0 0 0 0 0 0 2.28042 30.9807 
4486 4 2 1 179.494 2 2 122.846 130.935 0 0 0 0 0.338155 3.40994 0.897734 440.195 
4487 4 1 1 120.354 2 2 242.827 76.5759 -0.445588 0 -779.304 0 0 -3.85805 0.716419 436.607 
4488 4 1 2 171.157 2 1 179.525 95.9214 0 0 0 0 0 0.397807 0.275168 446.417 
4489 4 2 2 301.392 2 2 120.898 71.266 -1.87271 -0.982244 0 431.283 -0.420973 -3.24093 0.0571882 426.612 
4490 1 1 2 91.7248 2 1 176.708 198.52 -1.20482 0 0 -958.575 0.33424 -0.583485 2.54246 743.619 
4491 4 2 1 243.779 2 2 195.619 88.8458 0 0 0 0 0 -0.847253 0.178707 331.982 
4492 4 1 1 177.775 2 1 110.212 62.1129 0 0 0 0 -0.43648 0 0.700261 133.548 
4493 4 2 1 173.436 2 2 124.032 192.52 0 0 0 0 0.901878 0.624715 0.482969 599.897 
4494 4 2 2 105.702 2 2 165.866 132.045 0 0 0 0 0 -0.836618 0.377866 541.509 
4495 1 1 1 122.002 2 2 174.141 59.1322 0 0 0 0 0.901574 -0.913578 0.0810341 111.108 
4496 4 2 1 44.2194 2 1 121.279 160.855 0 0 0 0 0 0 0.679212 121.598 
4497 4 2 1 165.264 2 1 105.59 90.5554 -1.78301 0 0 0 -0.282833 0 0.339164 346.059 
4498 4 1 1 124.175 2 2 121.414 188.757 0 1.73223 -984.549 665.25 0.353467 0 2.41523 356.429 
4499 4 1 2 241.763 1 2 198.046 109.028 0 0 0 0 0 0 0.391725 508.644 
4500 4 2 1 91.4259 2 1 83.4197 88.6123 0 0 0 0 -0.380553 0.729318 0.343516 487.239 
4501 4 1 1 221.189 2 2 132.812 148.258 0 0 0 0 0 0 0.447175 726.315 
4502 4 1 1 161.016 1 2 122.078 184.71 0 0 0 0 -0.829006 0 0.960851 203.801 
4503 4 1 2 191.231 2 2 116.619 119.045 0 0 0 0 -0.419535 0.992049 0.481272 539.214 
4504 4 3 1 257.585 2 2 202.125 216.658 0 0 0 1167.22 -0.397326 -0.610962 1.10796 1330.6 
4505 4 1 2 165.756 2 1 178.684 79.9997 0 -1.51291 0 -671.138 -0.370651 -2.13201 0.480821 575.583 
4506 4 1 1 221.288 2 2 175.419 121.062 0 0 0 0 -1.61849 -0.351229 0.818907 714.646 
4507 4 1 1 195.557 2 1 101.352 121.074 0.584757 0 0 0 0 0.407203 2.49593 557.631 
4508 4 2 1 157.3 2 2 176.228 212.642 0 0 0 -1639.47 -0.574833 0 1.61583 742.521 
4509 4 1 2 254.255 2 2 118.339 198.018 0 0 0 0 0 0 0.841173 22.0736 
4510 3 1 2 193.102 2 2 132.284 133.823 0 0 0 0 2.68406 0 0.110767 191.518 
4511 4 2 2 168.948 1 2 187.252 217.982 0 1.09735 0 0 -2.10719 0 0.957771 494.682 
4512 4 1 1 161.981 2 1 61.1169 145.265 0 0 0 0 0 3.43634 0.699081 93.2662 
4513 4 2 2 227.446 2 1 280.28 188.54 1.05301 0 0 0 -0.353325 2.95441 2.96443 628.855 
4514 4 1 1 221.806 2 2 128.137 183.711 0 0 0 0 0 0 0.822468 604.968 
4515 4 3 2 76.3517 2 2 272.702 256.298 0 0 0 0 -0.27642 0 0.763803 460.502 
4516 4 1 1 263.3 1 2 89.7567 199.483 -1.86214 0 0 0 0.6497 0 0.047542 655.989 
4517 4 1 1 155.562 2 1 198.613 74.98 0 0 -949.533 0 0 1.37562 0.299016 410.266 
4518 4 2 1 294.003 2 1 77.8079 164.268 0.860066 1.25662 0 0 0 0.535885 0.805379 515.861 
4519 4 1 2 207.036 2 1 58.8455 136.132 0 0 0 0 -0.936965 0 0.96344 91.5816 
4520 1 1 1 195.793 2 2 178.551 96.4231 0 0 1435 0 2.7465 -1.49618 0.85941 740.286 
4521 4 1 1 138.269 2 2 159.933 285.445 0 -1.77023 0 826.585 -2.37869 0 0.171304 288.341 
4522 4 2 1 176.021 1 2 113.541 96.1592 0 -0.762973 -1232.94 0 0 -0.849925 0.163147 543.274 
4523 4 3 1 244.667 2 2 165.088 364.501 0 0 0 1811.67 -0.891504 0 2.65954 452.505 
4524 4 1 2 110.173 2 1 60.7082 162.53 0 -1.17902 0 0 0.999544 0.433057 0.202436 521.077 
4525 4 2 2 300.082 2 1 286.493 54.2551 0 0 758.971 0 0 0 0.700831 29.7066 
4526 4 1 2 202.731 1 2 155.586 137.283 0 0.497067 -1766.39 625.556 0 0 0.416293 35.4087 
4527 3 1 1 209.153 2 1 161.35 165.548 0 0 0 0 0.298307 0 0.100509 530.581 
4528 4 1 2 188.414 2 1 162.693 54.6745 0 0 0 0 0 0 2.1657 306.513 
4529 4 2 1 113.03 2 1 188.919 123.139 0 0 0 0 -0.282212 0.653811 0.883753 532.936 
4530 4 1 1 174.442 1 2 76.4054 111.797 0 -1.45956 0 0 0 -0.523501 0.502228 360.801 
4531 4 2 1 232.71 2 2 262.917 178.534 -0.673008 -1.94928 2921.73 429.434 0 -0.521837 2.22007 729.328 
4532 1 1 1 138.798 2 2 198.334 268.926 0 0 0 0 -0.791738 0.652033 1.6977 592.425 
4533 4 3 1 296.991 2 1 177.27 232.333 0 0 0 -1378.33 -1.57178 0 0.18004 711.787 
4534 4 1 2 124.491 2 2 111.62 113.313 0 0 0 0 -0.786799 0.92891 0.903056 585.078 
4535 4 2 1 158.527 1 2 72.809 182.36 0.840019 0 0 479.085 0 0.844771 0.471627 407.13 
4536 4 2 1 183.264 2 2 103.159 170.269 0 0.489385 1222.09 -968.488 0.933491 0 2.86548 780.786 
4537 4 2 1 257.588 2 2 74.6513 132.706 0 0 0 0 0 -2.28998 0.195691 441.012 
4538 4 1 2 22.1107 2 2 154.985 122.694 -0.56292 0 0 0 1.28375 0 0.86225 354.617 
4539 4 2 1 189.563 2 1 271.34 146.488 0 0 0 0 0.831325 0 0.8089 586.143 
4540 1 1 2 170.391 2 2 77.7985 99.1966 0 0 0 0 -2.12112 -0.31565 0.0804966 629.868 
4541 1 1 1 249.98 2 2 102.092 70.7315 0 1.16613 0 0 -0.426378 0.945794 0.0148842 645.862 
4542 1 2 2 143.615 2 2 190.868 98.5138 0 0 -777.801 0 0.875305 0 0.14312 303.968 
4543 4 2 1 174.416 2 2 129.303 76.5989 0 0 0 985.887 0 0 0.425891 690.771 
4544 3 1 1 191.893 2 1 122.94 173.475 0 0 0 -657.553 0 0 2.53306 726.084 
4545 1 1 1 155.105 2 2 107.371 113.958 0.539529 0 661.494 0 1.62833 0.663868 0.383995 780.391 
4546 4 3 1 96.3057 2 2 180.345 222.205 0 0.279684 0 0 0 -1.46891 0.408606 668.785 
4547 4 2 1 99.5864 2 2 191.753 204.649 -1.33948 0 -3670.41 -779.811 0 0.860226 1.48872 554.525 
4548 4 1 1 61.7719 1 2 76.0163 167.414 0 0 0 0 -2.64641 0.257986 1.69226 656.365 
4549 4 1 2 127.71 2 2 151.27 119.428 0 0 0 0 -0.954549 0 0.195808 98.7515 
4550 4 1 1 320.554 1 2 110.291 181.149 0 0 0 0 0 0 0.933413 478.126 
4551 4 1 2 184.688 2 2 174.804 168.807 0 0 0 0 0 -0.866664 0.339067 439.429 
4552 4 2 1 178.599 2 1 73.7407 193.52 1.19126 0 0 950.416 -1.69702 -0.670072 0.326955 696.337 
4553 4 1 1 260.204 1 2 118.433 208.292 0 0 0 0 0 -0.790323 0.511917 155.537 
4554 4 2 2 275.105 2 1 160.383 136.848 0 0.809839 1322.99 0 0 0 0.653806 770.89 
4555 4 2 1 223.45 2 2 239.727 124.035 1.53472 0 455.255 0 0 0 2.96811 788.796 
4556 4 1 2 52.1327 2 2 138.861 76.9879 0 0 0 802.403 0 -0.470672 0.464907 681.742 
4557 2 1 1 225.977 2 2 101.406 79.0554 0 0 0 0 0 0.854544 2.75547 209.262 
4558 4 1 1 140.166 2 2 119.898 125.595 1.07391 0 0 0 0 -0.497551 0.841473 642.773 
4559 4 1 1 198.597 2 2 196.307 179.486 0 1.91109 0 0 0 0 0.781758 629.929 
4560 4 4 1 331.84 2 2 405.052 568.58 0 0 2278.59 1661.07 0 0 2.51148 54.7599 
4561 4 2 1 196.194 1 2 125.022 194.726 -1.27777 0 987.341 0 0.460406 0 2.40236 787.186 
4562 4 2 2 222.033 1 2 186.202 181.064 0 0 0 -795.808 0.312746 -1.10424 0.813169 765.465 
4563 4 2 1 195.093 1 2 62.8436 248.795 0 1.84205 0 696.663 -2.05169 -4.15799 0.410605 48.5602 
4564 4 1 1 216.53 2 1 112.335 158.972 0 0 0 -811.484 0 -0.302767 0.376428 216.967 
4565 4 5 1 19.8819 2 2 499.778 489.418 0 1.8718 0 0 -0.494121 0 2.49068 883.533 
4566 4 1 1 126.614 2 2 95.9375 138.434 0 0 0 -920.378 0 0 0.38727 571.016 
4567 4 2 2 223.922 2 1 256.255 97.5333 -0.536411 0 2950.73 0 0 -0.466149 2.81713 783.518 
4568 4 1 2 272.097 2 2 138.607 143.141 0 -1.88189 0 0 -2.49194 -0.312562 0.788018 213.601 
4569 4 1 1 153.051 2 1 142.553 54.111 0 0 0 0 5.56998 0.378247 0.501929 17.0005 
4570 4 1 1 160.94 2 1 184.118 159.423 0.867536 0.282374 -1682.76 0 0 2.54783 1.48181 701.387 
4571 1 1 1 215.032 2 2 120.999 154.669 0 0 0 0 0.552088 -0.740609 2.73658 513.115 
4572 3 1 1 152.76 2 1 177.576 170.798 0 0 0 0 -2.57922 -0.750387 0.178914 639.189 
4573 3 1 2 213.103 2 1 129.199 106.62 0 0 838.076 0 0 0 0.761019 29.6246 
4574 4 2 1 200.311 1 2 188.045 140.165 0 0 0 0 0 0 1.76326 110.982 
4575 4 2 1 171.234 2 2 58.3967 130.801 0.718858 0.366099 461.308 987.264 0.833421 0 0.829001 595.307 
4576 4 1 1 207.944 2 1 116.283 88.9429 0 0 0 0 0 -0.747422 0.47683 190.411 
4577 4 1 1 232.471 2 2 156.734 118.416 0 0 0 0 0 -0.793906 0.921139 594.16 
4578 4 1 1 236.057 1 2 413.917 98.966 0.591099 0 -3745.07 0 0 0.922417 1.28444 288.152 
4579 4 2 1 304.859 2 2 108.985 153.446 0.616791 0 -887.989 0 -0.588913 -0.553746 0.747887 415.758 
4580 4 1 1 223.07 2 1 160.103 65.8786 0 -1.19517 0 0 0.389134 0 0.938141 478.59 
4581 4 2 1 201.938 2 2 221.156 182.966 0 -1.58716 0 0 -0.701128 -1.83541 0.885448 626.466 
4582 4 2 1 181.087 2 2 178.273 149.661 -0.700003 0 0 -591.881 -0.589978 0.462239 0.904032 361.293 
4583 4 1 1 258.273 2 2 271.991 186.225 0 0 0 0 0.439294 0 0.820266 67.0664 
4584 4 1 2 171.238 2 2 91.2915 70.923 0 0 0 0 0 2.41734 0.847791 389.115 
4585 4 1 2 203.366 1 2 58.7846 195.586 0 0 0 0 0.697636 0.358061 0.292662 692.885 
4586 4 1 2 174.097 2 1 128.419 164.114 0 0 0 0 0.895679 0 0.0873641 740.67 
4587 4 2 2 93.7853 2 1 196.079 68.4132 0 1.07883 -973.637 0 -0.301695 -7.54714 0.146198 708.019 
4588 4 1 2 232.433 1 2 105.427 123.001 0 0 0 0 0 -0.97395 0.529128 647.975 
4589 4 1 1 160.961 1 2 72.2131 250.363 0 0 0 0 0.775263 3.34449 0.818668 584.588 
4590 1 1 1 129.535 2 2 161.834 56.6571 0 -0.923366 0 0 -5.72864 -1.10865 0.309262 454.844 
4591 4 2 1 118.46 2 1 136.952 106.931 0 0 0 0 0 0 0.719995 647.392 
4592 4 1 2 176.109 1 2 57.9155 188.705 -0.46066 0 0 0 -2.11106 0 0.292816 52.8829 
4593 4 2 1 117.905 2 2 126.68 183.597 0 0 0 0 0.761239 0 0.296549 585.129 
4594 4 1 1 84.7194 2 1 122.073 151.116 1.41725 0 0 0 0.438915 -0.572125 1.07958 448.357 
4595 1 1 2 203.372 2 1 253.379 71.5845 0 0 -632.718 0 -0.299446 -1.89759 0.416452 365.71 
4596 1 2 1 201.823 2 2 164.22 174.126 0 0 0 0 -0.790528 0 0.509838 624.113 
4597 4 1 1 172.288 1 2 151.913 156.721 0 0 0 0 -1.30594 0 2.83847 348.624 
4598 4 1 2 141.832 2 1 72.3669 86.5628 0 0 0 0 0 2.85216 0.207649 382.629 
4599 4 2 2 346.983 1 2 193.99 219.928 0 0.345344 0 1558.57 -0.7158 -0.433105 1.02532 549.705 
4600 4 2 1 100.507 2 2 171.161 159.328 0 0 0 0 -0.475231 0 0.0256326 760.727 
4601 4 2 1 157.039 2 1 219.083 62.1067 0 0 2435.35 -999.859 0.690486 5.36045 0.515475 679.593 
4602 4 1 1 215.403 1 2 180.02 53.5923 0 0 0 0 2.40921 0 0.946058 742.637 
4603 4 3 1 213.105 2 2 359.262 243.624 0 0.532999 0 1561.64 0.73106 -0.277678 2.1916 4656.35 
4604 3 1 2 183.932 2 2 175.72 88.3801 0 0 0 0 0 -3.34919 0.169994 410.471 
4605 4 1 1 221.087 2 1 73.1143 158.284 0 0 0 0 1.74729 0 0.224496 453.329 
4606 4 2 1 218.015 2 2 134.286 231.781 0 0 0 418.426 0 0.633304 0.72635 329.528 
4607 4 3 1 159.243 2 2 393.592 394.611 0.354998 0 -570.042 0 0 0 1.76637 736.494 
4608 4 1 1 185.845 2 1 183.012 156.869 0 0 -632.268 0 -2.57832 0.561515 0.908902 582.757 
4609 4 1 2 237.275 2 1 100.915 161.411 -1.63466 0 0 0 0.688033 -0.455429 0.362888 518.321 
4610 4 2 2 298.108 2 1 178.244 193.689 1.80294 1.47515 -905.991 -1978.53 0 0.78485 0.44597 666.531 
4611 4 1 1 168.338 1 2 96.408 270.552 0 -1.85598 0 0 0.816066 0 0.737466 330.467 
4612 4 1 2 182.577 2 1 158.66 96.3861 0 0 0 0 0 -4.65319 0.655049 574.176 
4613 4 1 2 239.447 2 2 115.053 271.144 0.917983 0 1674.29 -1294.59 0 0 0.993903 728.763 
4614 2 2 1 165.664 2 2 116.699 176.614 0 0 0 0 0 -0.71529 0.638826 439.169 
4615 4 3 1 192.413 1 2 205.245 243.297 1.8037 0 2081.21 2017.74 -0.375535 0 0.732897 544.866 
4616 4 1 1 123.177 2 1 130.645 50.322 0 0 0 0 0 1.48006 0.323623 593.644 
4617 4 1 1 172.983 2 2 157.058 125.797 0 1.05768 0 0 0 1.30333 0.332569 317.876 
4618 4 1 1 32.029 2 1 121.225 173.562 0 0 0 0 0 0.729824 0.309463 575.355 
4619 4 1 1 142.371 2 1 78.412 126.009 0 0 0 -735.282 0 0 0.197293 253.943 
4620 4 2 1 256.392 2 2 256.503 152.81 0 0 -943.638 0 0 -0.966571 2.46058 4.20009 
4621 4 1 2 182.359 2 1 133.859 64.5966 0 1.94744 0 0 -0.762206 0 0.97631 450.243 
4622 1 1 1 161.137 2 2 149.718 173.179 0 0 0 0 -0.853934 0.367018 2.33782 183.119 
4623 4 2 2 191.775 2 1 264.839 145.729 0 0 0 0 -0.366725 -0.339241 0.35885 609.392 
4624 4 1 2 236.991 1 2 111.019 186.736 0 0 -412.442 0 3.27927 0.932406 0.793015 623.692 
4625 4 3 2 6.83202 2 2 342.746 134.758 -1.56169 0 -2662.76 0 0 -2.54279 2.41879 788.372 
4626 4 2 2 177.409 1 2 103.976 77.9916 0 0 0 596.639 0 -1.36976 0.17796 546.245 
4627 4 2 1 246.743 2 2 249.468 161.412 0 0 -1005.82 0 -0.256546 0 1.82214 84.3721 
4628 4 1 1 205.922 2 1 113.631 113.894 0 0 0 0 -0.431724 -0.720642 0.206496 20.7149 
4629 4 2 2 210.198 2 2 134.184 264.338 0 0 455.444 -1971.43 0 0 0.248662 711.853 
4630 4 2 1 183.932 2 1 160.52 161.397 0 0 0 0 -0.862495 0 1.6598 143.539 
4631 4 1 2 245.151 1 2 192.922 115.834 0 0 -585.98 0 0 2.0787 0.0846493 656.53 
4632 4 2 1 164.268 2 1 200.312 138.665 0 -1.48008 0 0 0 -0.808181 0.0437654 548.187 
4633 4 1 2 113.395 2 1 115.705 98.1445 0 -1.79798 0 0 -0.367995 -0.755824 0.438752 0.311641 
4634 4 1 1 339.442 2 2 106.524 208.254 0 0 0 -467.483 0.305271 0 0.182051 797.443 
4635 4 2 1 45.0855 2 2 130.171 185.202 0 0 0 0 0 -0.94595 0.48112 565.072 
4636 2 1 2 92.7116 2 1 96.9112 82.9209 0 0 0 0 0.369409 -0.967988 0.761299 177.21 
4637 4 1 2 185.826 2 1 99.4177 59.9155 0 0 0 947.821 0.566908 2.25321 0.733249 276.764 
4638 4 2 1 155.994 2 1 189.418 126.668 0 0 636.049 0 -2.78876 0.316171 0.964345 575.057 
4639 4 3 1 342.177 1 2 291.327 151.144 0 0 0 2712.7 0.85501 0.862409 0.565013 2182.41 
4640 4 2 2 129.824 1 2 137.633 119.74 0 0 0 0 0 0 0.260918 471.346 
4641 4 2 2 143.597 1 2 260.413 64.6015 0 0 2844.16 0 0 1.90201 0.857507 799.981 
4642 4 3 1 193.482 2 2 88.9957 206.31 0 0 0 1368.75 -0.332157 0.311921 2.4805 532.33 
4643 1 1 1 230.492 2 1 184.201 118.8 0 0 0 0 0.597404 0 0.299719 798.287 
4644 4 3 1 206.512 2 2 354.32 172.015 1.14797 0 2423.62 0 0 0 0.402747 740.995 
4645 4 1 1 177.351 2 1 174.176 153.472 0 -1.74648 -798.444 0 0 0 0.76366 526.047 
4646 4 2 1 180.39 1 2 138.038 167.712 0 0 0 0 1.12922 -0.672626 0.779524 10.7934 
4647 4 1 2 252.36 1 2 89.6564 220.104 0 1.74753 0 0 -0.505121 0 0.913492 207.485 
4648 2 1 2 107.655 2 2 167.97 216.005 0 0 0 0 0 0.607455 0.437204 590.268 
4649 4 1 2 126.436 2 2 155.019 96.7294 0 0 -728.266 0 0.878238 0.571552 0.00552205 449.909 
4650 2 1 2 344.918 2 1 176.417 90.3159 0 0 0 919.163 0.630047 0.9312 0.486038 457.263 
4651 2 2 1 225.064 2 2 193.754 106.645 -0.444278 0 -622.225 0 0 0 1.02617 402.984 
4652 4 1 2 206.031 2 2 184.677 193.029 0 0 0 0 -0.728877 -0.572234 0.256183 504.766 
4653 4 3 1 174.046 2 2 142.043 162.503 0.3671 0 0 0 -0.386761 0.904746 1.45516 522.218 
4654 4 2 2 1.95827 2 2 73.0154 211.573 1.13506 0 993.422 0 0.528917 0.856156 2.19388 740.752 
4655 4 2 1 230.492 2 2 131.563 182.8 0 0 562.899 0 -0.731453 -0.318028 0.541301 129.925 
4656 4 1 2 267.605 2 1 151.601 170.327 0 0 0 454.059 0.9955 0.380422 0.239422 657.488 
4657 3 1 2 262.876 2 1 164.062 193.771 0 0.562137 0 0 1.22083 -0.974558 0.502552 265.719 
4658 4 2 1 299.658 2 2 134.048 171.984 0 0 0 0 0.711962 -1.00953 0.464348 338.003 
4659 4 2 2 134.325 2 1 121.391 98.0058 0 0 0 1856.35 0 0.810861 1.27422 3901.33 
4660 4 1 2 218.828 2 1 97.1178 81.6971 0.507725 0 883.152 0 0 0 0.416475 740.89 
4661 4 1 2 281.672 2 2 171.23 182.675 0 0 -3943.7 0 -3.42161 0 0.328196 5346.9 
4662 4 1 1 205.064 1 2 160.658 89.3505 0 0 0 0 0 0 0.17061 49.8333 
