id "A" "L" "\chi" "\beta" "C_1" "C_2" "v_1" "v_2" "\dot v_1" "\dot v_2" "\dot h_1" "\dot h_2" "\dot \psi_1" "\dot \psi_2" "hmd" "vmd" 
5835 4 2 1 128.074 2 2 57.2772 526.033 0 0 0 882.995 0 4.48659 1.69553 739.375 
5836 4 3 1 289.283 1 1 122.791 228.065 -1.51582 0 0 4550.4 -2.85945 0.805399 0.990293 779.058 
5837 4 2 2 43.2397 2 2 309.363 522.442 -1.14766 0 0 -558.571 0 5.60081 1.62408 575.599 
5838 4 2 2 27.8961 2 1 534.748 512.19 0.637033 -0.752713 3146.66 0 0 6.74568 2.85003 3202.6 
5839 4 2 2 237.567 2 2 484.712 261.344 2.26217 1.86683 0 0 2.73462 -0.422447 0.119171 531.574 
5840 4 2 2 112.005 2 1 374.968 270.257 -1.55144 3.79621 0 -1202.47 0 -2.77965 0.515671 7.94448 
5841 4 2 2 73.8077 2 2 316.705 260.953 -3.98672 0 0 0 0 0 0.749813 47.9554 
5842 4 2 1 150.184 2 2 508.467 215.537 0 0 0 0 2.05022 5.25429 0.246661 720.09 
5843 4 2 2 168.802 2 1 370.078 589.104 -0.820573 1.61146 0 -4625.93 0 0 0.198439 40.5152 
5844 4 2 2 169.116 2 1 81.9362 93.2442 -1.93201 1.42405 0 0 0 1.39624 0.26531 308.41 
5845 4 2 1 179.362 2 1 460.777 342.524 0 0.669238 -1179.45 592.75 0 -0.711144 0.602306 797.899 
5846 4 2 2 214.957 2 1 399.38 448.726 -0.721555 -0.875784 -1979.61 0 0 0.328375 0.923337 160.59 
5847 4 2 1 180.55 2 2 572.994 226.02 -1.46307 3.49406 0 0 -3.13215 6.83721 0.971104 482.441 
5848 4 2 2 194.141 2 2 314.888 255.861 0 0.602616 1908.67 0 -0.421883 0.668608 2.43535 429.162 
5849 4 2 1 193.185 2 2 380.485 342.793 0 0 1680.76 0 -0.592739 3.54324 0.808113 600.155 
5850 4 2 1 45.3454 2 1 225.374 74.1627 -1.65214 -1.42785 0 0 0 0 2.45384 19.652 
5851 4 2 2 153.87 2 2 96.6481 202.425 1.53065 0 -1367.18 0 1.98393 -0.573542 0.519822 450.167 
5852 4 3 2 160.953 2 1 216.588 477.357 -3.10922 -0.896539 -1482.39 -1802.94 0 0.542313 0.358432 279.222 
5853 4 2 2 270.233 2 2 307.229 488.23 0 -1.89668 -1392.77 414.208 -1.78263 0.682897 2.7554 431.395 
5854 4 2 2 182.928 2 2 288.703 254.989 0 0 -774.676 0 7.07437 7.49841 0.949358 799.416 
5855 4 3 2 11.0988 2 1 476.352 421.318 1.00981 3.87289 0 0 0 0 0.342554 478.554 
5856 4 2 2 333.905 2 1 355.632 491.773 1.21409 2.72234 0 0 2.90932 -0.97359 0.0516883 670.887 
5857 4 2 1 120.352 2 2 116.254 269.416 0 0 0 0 -0.806847 0 2.24934 592.751 
5858 4 2 2 163.469 2 1 367.221 259.601 0 -4.78549 0 0 0 0 2.88693 5123.22 
5859 4 3 1 221.06 1 1 205.516 98.1636 0 1.39568 1018.92 1307.52 -4.66054 0.534672 2.71706 168.563 
5860 4 2 1 187.188 2 1 180.873 374.153 0 0 0 0 0 -4.05026 0.293707 799.478 
5861 4 2 2 148.251 2 1 450.123 440.005 -3.12384 -4.5605 0 0 0 0.72916 0.877134 543.655 
5862 4 2 2 32.7281 2 2 539.234 237.144 -1.14377 0 0 0 2.50778 0 2.72152 843.911 
5863 2 2 2 148.277 1 2 227.657 266.904 0 1.23145 2276.92 0 2.8897 7.63814 0.0644746 3801.67 
5864 4 2 2 143.606 2 1 335.453 300.546 0 0 0 0 0 -1.48325 0.631708 710.265 
5865 4 3 1 267.627 2 2 435.141 474.493 0.678018 -0.747369 0 0 0 0 1.20059 770.374 
5866 4 3 2 268.181 2 1 449.272 106.029 -2.74639 -4.61637 0 1224.32 4.77782 0 0.844757 707.605 
5867 4 2 2 267.632 2 1 108.261 198.893 -1.94172 2.8725 3535 -772.802 -0.432793 -0.955025 2.27858 885.921 
5868 4 2 2 183.766 2 2 61.0838 201.161 4.49808 1.34032 0 0 0 -0.733029 1.57187 741.669 
5869 4 3 1 239.984 2 1 452.981 554.28 -4.32501 1.82728 0 0 0 -7.09987 1.98189 272.312 
5870 4 2 1 85.6848 2 2 294.956 179.603 1.6678 1.59146 0 0 0 6.10411 0.121837 296.818 
5871 2 2 2 181.034 2 2 157.984 281.321 0 1.25619 0 0 0.788963 7.54422 0.0323901 1.14861 
5872 4 2 1 267.116 2 1 99.4445 311.868 0 1.1443 0 0 0 -0.593096 0.546154 170.165 
5873 4 2 2 173.225 2 1 315.818 208.148 -0.535225 1.50339 0 0 3.26466 0 0.016861 383.452 
5874 4 2 2 146.138 2 1 519.149 358.904 1.50439 0 0 0 0 0 2.402 315.529 
5875 4 2 1 317.702 2 1 566.404 527.624 -0.629612 -0.991596 0 0 2.92974 -6.30127 0.611631 152.254 
5876 1 2 1 223.695 2 2 364.085 157.918 2.44737 0 0 2323.38 0 0 0.452607 3443.9 
5877 4 2 1 273.214 2 1 354.027 175.929 -1.54847 3.56107 0 0 -0.547204 4.03882 0.0329032 23.0686 
5878 4 5 2 131.651 2 2 391.126 401.952 -4.22157 0 0 0 0 -7.12709 1.37116 611.393 
5879 4 2 2 224.742 2 1 364.046 53.8444 0 -1.55366 518.913 0 0 -5.0763 0.0200695 463.897 
5880 4 5 1 196.054 2 1 389.405 101.694 1.28562 1.96179 1439.16 0 0 4.91928 0.226287 759.322 
5881 4 3 1 120.48 2 2 318.918 288.283 3.09134 0 0 1796.25 0 0.495846 1.18317 747.226 
5882 4 2 2 308.398 2 1 352.609 441.27 -0.335264 1.4436 -1605.86 -914.471 -0.746173 -5.26136 2.10593 380.182 
5883 4 2 1 181.705 2 1 453.089 453.402 -3.33017 4.88818 0 0 0 0 0.00551677 552.169 
5884 4 2 1 122.216 2 1 301.152 64.1495 0 -2.56297 0 0 -2.41112 -1.52757 2.69242 734.879 
5885 4 2 1 215.854 2 2 552.055 264.903 -1.49659 0 0 0 -0.452728 4.92973 0.0563325 102.806 
5886 4 2 1 212.146 2 1 266.492 188.698 1.05287 0 0 0 0 1.23213 0.545989 776.15 
5887 4 2 2 298.019 2 1 211.708 111.08 0.82154 0 -781.263 1419.91 -0.974357 -0.435942 1.5059 375.579 
5888 4 3 1 150.825 2 1 286.319 95.1721 0 -1.042 1304.4 -1062.47 -0.59612 -0.579579 1.94267 217.167 
5889 4 2 1 190.239 2 1 307.261 127.332 -0.651617 0 0 0 -0.9313 0 1.04638 788.656 
5890 4 2 1 166.206 2 1 120.894 79.4348 -1.96121 0 0 0 0.387083 0 0.276411 490.922 
5891 4 3 2 123.448 1 1 515.015 455.262 0 1.96777 0 411.475 0 -5.81569 2.38601 762.367 
5892 1 2 2 204.042 2 1 279.542 436.815 -3.6487 0 0 0 1.37831 0.925851 0.141122 2275.85 
5893 4 2 1 193.341 2 2 303.453 280.896 0 -0.446296 1413.89 0 -0.834935 -0.534928 0.238459 472.165 
5894 4 2 1 177.253 2 1 381.971 278.128 -2.07807 1.03188 874.181 0 -1.73012 -4.00705 0.480645 5.68746 
5895 4 3 2 248.727 1 1 181.416 295.156 3.91906 -0.451303 -768.868 4276.24 0 -4.6179 1.62477 577.109 
5896 4 2 2 210.066 2 2 300.794 272.004 0 0.383869 0 0 0 -4.70373 2.4038 645.751 
5897 4 2 2 98.906 2 2 493.084 278.401 -3.71719 -4.41537 0 -1659.38 0 0 2.616 189.032 
5898 4 2 2 136.011 2 2 102.113 277.775 -1.24463 1.15785 0 0 -2.66736 -1.37635 0.0149305 194.438 
5899 4 2 1 67.926 2 2 80.3919 386.19 -2.3732 3.20883 0 0 -7.09368 -5.86832 1.45244 874.679 
5900 4 2 1 263.627 2 1 534.39 83.689 0.296851 -1.03925 1622.94 0 -0.791794 1.04441 1.48787 423.155 
5901 4 2 1 277.706 2 2 324.207 176.181 -0.552897 -0.37389 567.358 -1446.37 0 -6.92784 0.00330961 408.484 
5902 4 2 2 205.317 2 2 209.9 212.762 -0.769987 0.394858 0 0 0 0.600057 1.15657 882.453 
5903 4 3 2 146.094 2 1 573.286 135.467 -1.96051 1.05071 1567.17 0 0 0 0.524938 64.4434 
5904 4 2 1 221.756 2 1 252.921 402.049 0 -1.51563 0 0 0 -7.53839 0.658686 362.277 
5905 4 2 2 176.454 2 1 493.508 139.165 3.54613 0 0 465.641 -2.77276 0.817595 0.601928 468.144 
5906 4 2 1 263.552 2 2 248.481 219.718 0 1.38455 -557.537 0 -0.952658 -0.695043 0.919522 738.855 
5907 2 2 2 237.59 1 2 169.694 388.026 -0.252368 0 0 0 -3.21557 0.680208 0.549345 267.042 
5908 4 2 1 257.288 2 2 468.656 235.748 -2.45599 -2.71555 0 0 3.435 0 0.474917 527.265 
5909 4 2 2 223.835 2 1 469.529 469.435 0 0 0 1422.06 -0.837719 0 0.852483 732.053 
5910 4 2 2 357.837 2 1 230.223 210.816 1.83335 1.14104 0 0 0 7.71929 0.629927 769.681 
5911 4 2 2 233.855 2 1 526.958 342.718 1.12071 0 0 0 0 3.41784 2.96973 214.216 
5912 4 2 1 124.235 2 1 391.64 455.276 0 -0.825447 0 0 1.27753 -1.12447 2.26412 746.374 
5913 4 3 2 174.63 2 1 596.353 582.821 -2.47826 -1.54938 0 0 4.41064 -5.75295 0.985011 724.884 
5914 4 2 1 207.932 2 2 421.63 120.058 4.27458 0 0 0 -1.70923 0.831697 0.951396 431.308 
5915 1 2 1 184.266 1 2 332.656 294.497 0 0 0 0 1.64637 5.50869 0.663692 436.361 
5916 4 2 1 66.3234 2 1 256.672 139.008 -4.57203 1.31742 0 0 0 4.59335 0.525895 461.727 
5917 4 2 2 200.286 2 2 265.382 273.08 4.75007 1.56406 0 0 -0.582515 0 0.905538 13.8206 
5918 4 2 1 230.754 2 1 237.994 68.5821 3.76773 0.951142 0 0 -0.48047 7.30246 0.815886 191.154 
5919 4 2 2 216.012 2 2 61.2805 371.839 3.45155 -1.57851 0 0 0.714339 6.47553 0.291683 799.991 
5920 4 2 2 202.478 2 2 299.613 182.363 1.74509 -1.48964 0 0 0 7.11792 0.0566631 519.462 
5921 4 2 2 132.762 2 1 392.794 488.243 -1.37612 1.48083 0 -1241.34 0.82279 0 0.0621936 10.8768 
5922 4 5 2 115.072 2 1 53.1285 378.682 0 3.95996 876.339 0 -1.96231 1.2539 0.370983 766.122 
5923 1 2 1 177.946 1 2 82.8073 452.326 1.04875 -0.323352 0 935.953 -1.98906 2.23663 0.945433 569.388 
5924 4 2 2 21.2917 2 2 318.334 136.259 0 1.21263 0 452.97 -3.11386 7.78594 0.668032 685.596 
5925 4 2 2 260.956 2 2 406.935 210.254 0.737037 0 0 0 2.89003 5.27176 0.999195 731.501 
5926 4 2 2 272.65 2 2 55.0812 72.1212 -0.599399 -0.625415 0 -945.565 0.261889 4.51909 0.406051 246.202 
5927 4 2 1 48.6725 2 2 515.25 238.45 0 0 0 0 0 0 1.67277 689.701 
5928 4 2 2 321.301 2 1 250.475 65.2075 0 1.77641 0 0 -0.534248 0.708125 2.76627 67.8826 
5929 4 2 1 141.906 2 2 417.783 386.84 0 1.42203 556.547 0 0 0.740766 0.0604753 187.788 
5930 4 2 2 186.529 2 2 485.265 265.265 3.30025 1.87043 0 0 0 -0.888399 0.0988931 3036.79 
5931 4 3 1 233.57 2 1 580.998 152.308 -0.462911 2.43499 406.056 0 0 3.50357 0.087224 125.431 
5932 4 2 2 184.557 2 2 297.201 224.325 0 -0.289155 -563.938 0 0.306531 -0.304943 2.02932 602.783 
5933 4 2 2 101.205 2 1 382.526 84.6845 -0.637744 -0.542994 0 0 0 -3.85674 2.77665 762.099 
5934 4 2 1 334.454 2 1 232.738 488.724 1.48546 2.57635 0 798.748 0.285145 0.531565 0.0605811 167.78 
5935 4 2 2 144.236 2 2 473.191 236.406 -0.715785 0.508952 0 0 -0.332932 0 0.157899 786.012 
5936 4 2 1 160.885 2 1 128.813 327.828 -1.69395 -1.54715 0 0 0 0 2.27351 629.516 
5937 1 2 2 112.823 2 2 353.861 127.431 1.78602 0 0 -1205.11 0.638327 4.47577 2.34057 798.968 
5938 4 2 1 204.084 2 1 161.933 499.06 0 0.684073 0 -404.405 -0.711189 0 0.636926 48.7071 
5939 4 2 1 285.955 2 1 273.573 539.215 1.29739 -1.98352 0 0 0.570555 2.92014 0.067106 763.703 
5940 4 2 1 6.48184 2 1 354.886 435.785 -1.71564 -1.72062 0 0 0.746081 2.12043 0.70755 137.796 
5941 4 2 1 227.552 1 1 439.202 312.499 3.70597 -1.00535 0 0 0 7.91665 0.160922 435.835 
5942 4 3 2 198.863 2 2 159.465 81.4527 0 0 0 1157.43 -0.617449 0 0.691936 1487.6 
5943 4 2 2 178.627 2 1 336.354 88.4983 0 -0.318233 -613.342 0 0.832232 -0.824623 2.66809 727.844 
5944 4 2 1 90.4669 2 2 206.411 217.085 0 0.2577 0 0 0 -0.991611 0.926044 254.848 
5945 4 2 1 188.016 2 1 104.472 379.18 0 -0.406753 0 508.64 -2.93332 -3.26253 0.0648118 1980.29 
5946 1 2 1 172.192 2 1 143.005 419.837 1.97074 0 607.419 1528.53 0 4.58539 0.0015121 122.075 
5947 4 2 1 180.078 2 2 575.107 321.791 0 -1.1708 0 1093.71 0 0 0.0412828 22.7346 
5948 4 2 2 10.7014 2 1 144.667 254.908 0 0 0 0 0 0.624501 2.38419 871.303 
5949 4 2 1 175.055 2 2 258.132 277.317 -1.02859 1.90412 -460.793 0 -7.00795 -6.01023 1.68425 790.242 
5950 4 3 2 137.139 2 2 390.081 474.353 -1.73894 2.84004 0 0 2.79923 6.44509 0.525052 14.554 
5951 4 2 2 132.978 2 1 148.992 373.487 0.685767 -1.80719 0 0 2.2403 0 0.797704 897.838 
5952 4 3 1 63.2654 2 2 224.838 417.263 0.563931 -0.677974 0 -2781.9 0 0.596434 0.554126 845.289 
5953 4 2 1 251.247 2 1 57.6569 313.835 0 -1.20509 0 0 0 2.53398 0.955573 746.623 
5954 4 2 2 359.685 2 2 330.678 231.726 0.391359 -2.01614 -591.983 0 0 -0.382358 2.65092 745.418 
5955 4 2 2 220.71 2 1 161.721 554.702 -1.44225 -1.60244 0 0 -0.793237 4.65705 0.933612 785.718 
5956 4 3 1 116.753 1 2 308.26 225.388 -0.752645 1.41318 -1117.91 0 0 0 0.279193 268.499 
5957 4 3 2 49.1063 2 1 385.425 313.407 -1.97409 3.97594 0 0 -0.867128 -1.71934 0.900346 720.996 
5958 4 2 1 52.4738 2 2 367.709 151.927 -0.702931 0.804159 0 0 0 0.873615 0.0015321 492.135 
5959 1 2 2 312.046 2 2 279.974 174.418 0 -1.29407 0 0 -0.941687 -0.797427 1.17899 834.274 
5960 4 2 2 197.172 2 1 359.281 476.497 0 0 0 -1288.18 -1.29567 -5.22852 0.59307 98.6674 
5961 2 2 1 138.08 1 2 64.319 201.054 -3.31721 1.22424 0 0 -0.521026 -0.369368 0.0623115 634.524 
5962 1 2 1 197.855 2 1 299.419 498.162 0.317524 0.699055 0 0 0 -7.19838 0.193395 532.078 
5963 4 2 2 261.43 2 2 128.669 284.834 -1.96076 0 -433.153 1634.01 -2.3054 0 2.41028 741.439 
5964 4 2 2 183.428 2 2 485.146 177.338 -2.33767 0 0 0 0 -0.842577 0.0123548 82.9244 
5965 4 2 2 295.768 2 1 452.793 175.809 0.869562 0 0 0 0 -1.14121 1.2046 690.516 
5966 4 2 2 206.823 2 2 366.595 323.323 0 -0.588085 0 0 0 0.907495 0.0313249 128.36 
5967 4 2 2 195.912 2 2 570.213 295.027 0 0 0 0 0 0.948768 1.08696 302.418 
5968 4 2 2 237.12 2 2 331.283 361.699 3.7498 -0.363727 -709.64 0 0 0 0.261721 769.523 
5969 4 2 2 151.897 2 1 315.399 166.908 0 0.984804 0 979.857 -0.73881 2.56138 0.40511 268.528 
5970 4 2 1 221.81 2 1 108.578 177.045 0 0 0 -3074.94 -0.705581 0.363675 0.915763 322.568 
5971 4 2 1 184.095 2 1 306.213 61.9641 1.92696 1.02203 0 0 0 4.61662 1.45516 745.406 
5972 4 2 1 124.399 2 2 146.504 304.065 0 0 403.431 0 0.472052 -2.7937 1.70198 4527.73 
5973 4 2 2 174.253 1 2 161.149 68.2079 -1.23458 -1.84533 0 611.746 -1.06736 -0.995599 0.0786317 296.59 
5974 4 3 1 91.4629 2 1 351.881 252.351 2.46623 1.47016 673.281 0 0 0.979153 0.351277 751.521 
5975 4 2 2 278.153 2 2 150.561 289.075 0 0 0 0 0 0 1.4331 715.544 
5976 4 2 1 153.71 2 2 309 287.355 1.79509 0 -689.339 0 0 -3.06787 0.73877 717.893 
5977 4 2 1 178.422 2 1 65.9907 84.0507 3.8928 1.89873 0 0 0 -5.76622 0.523325 457.393 
5978 4 2 2 208.278 2 2 488.711 288.755 1.01555 0.887992 0 1125.5 0 5.0364 0.572938 701.422 
5979 4 2 2 199.023 2 2 438.249 351.153 -4.74807 -1.05327 761.911 582.396 0 0 1.16899 319.489 
5980 2 2 2 159.939 1 2 271.954 369.7 3.8473 -1.82845 -1669.78 0 -0.299914 0 0.861497 154.486 
5981 4 2 2 39.7916 2 2 110.699 464.6 0 0.92858 -1966.32 863.176 0 -5.39924 0.619677 794.097 
5982 4 2 2 154.949 2 2 243.974 189.978 0 0 0 0 0 -0.372166 0.439959 260.224 
5983 1 2 2 283.581 2 2 94.3775 50.396 -3.45667 0 0 2927.7 3.93315 -6.50088 0.596302 2658.48 
5984 1 2 1 163.478 1 2 182.282 338.662 0 -1.74364 0 0 0 -5.92545 2.28175 745.941 
5985 4 2 1 266.553 2 1 64.5036 243.628 0 -1.03291 0 0 0 -1.8623 0.851914 632.193 
5986 1 2 1 172.235 2 2 396.49 278.278 0 0.798954 0 0 0 -7.79471 1.91194 252.938 
5987 4 2 1 267.759 2 2 508.064 246.512 0 1.78462 0 0 0 7.77789 0.220606 113.808 
5988 4 2 2 151.238 2 1 386.12 407.701 3.3762 0.758095 -796.696 0 0 -0.983893 2.32498 161.37 
5989 4 2 2 33.3207 2 2 574.709 293.974 4.91558 3.72374 0 0 0 -2.54356 0.197744 445.553 
5990 4 2 2 168.731 2 1 99.3833 349.855 -1.60366 0 0 0 0 0 2.17244 516.953 
5991 4 2 1 207.76 2 2 483.042 168.104 -0.691853 0 4834.93 0 -1.96235 0.805298 0.414343 780.457 
5992 4 2 1 309.49 2 1 284.913 199.741 0 0 0 747.774 5.87991 7.21951 0.120921 366.263 
5993 4 2 2 309.935 2 1 576.23 280.45 0 0.503514 -3063.4 0 0 0.565334 1.23279 265.726 
5994 4 2 2 236.017 2 2 390.108 402.763 0 0 0 4052.78 -2.58821 -2.02065 2.92143 753.403 
5995 4 2 1 102.608 2 2 352.64 256.477 0 -1.14492 0 0 -0.62921 0 2.1613 623.426 
5996 4 2 2 312.159 2 2 490.454 183.76 -1.34535 1.33547 459.226 0 -1.45341 5.83952 1.87825 562.587 
5997 4 2 1 30.218 2 1 525.791 476.652 -1.50449 0 0 0 0.913422 -4.7829 0.334347 650.361 
5998 4 3 1 149.994 1 1 269.511 513.611 0 -2.88441 411.235 0 0.870023 -1.6957 0.773913 425.945 
5999 4 2 1 163.949 2 1 321.46 209.888 0 -1.67798 0 995.386 -0.253287 -2.45783 2.88942 4272.83 
6000 4 2 2 175.26 2 2 338.708 331.66 0 1.52568 0 460.526 -3.71552 0.480723 0.0135061 676.109 
6001 4 2 2 160.527 1 2 420.481 205.577 3.04713 0 0 0 0.780976 1.5502 2.11224 370.718 
6002 4 2 2 100.258 2 2 297.203 183.445 0 0 -664.799 0 -2.92279 2.42631 0.352586 636.648 
6003 4 3 1 188.873 2 1 596.528 567.608 1.20201 -2.02762 2747.69 0 0.49115 0 2.32628 139.524 
6004 4 2 1 62.9 2 1 474.871 105.919 2.30813 0 0 -780.837 -0.378635 6.17186 2.422 701.291 
6005 4 2 2 359.453 2 2 328.518 189.134 -4.81838 0 0 -1031.04 0.483304 6.00451 0.4148 880.131 
6006 4 2 2 102.353 2 1 487.105 77.5098 -1.15097 3.17451 0 0 0 0.729488 0.553092 533.345 
6007 4 2 1 140.712 2 1 366.385 73.4425 -1.53394 -0.717837 0 0 0 0 0.680663 807.946 
6008 1 2 2 184.368 1 2 245.705 289.488 1.61798 0 0 0 -0.862331 -3.37912 2.01354 775.216 
6009 4 3 1 158.244 2 2 142.296 388.9 -1.04768 -0.537969 0 0 -2.04715 -0.872689 0.392223 236.03 
6010 4 2 1 346.35 2 2 344.707 161.019 -0.694123 0 0 0 0 0 2.08659 729.218 
6011 4 2 2 22.2767 2 2 352.095 121.793 0 1.89334 0 0 -3.07144 0 1.08808 552.438 
6012 4 2 1 217.786 2 2 567.498 200.474 1.48172 0 0 0 0 2.69881 0.81204 545.432 
6013 4 2 1 92.5359 2 1 314.417 99.3947 1.62141 -3.73372 0 0 0 -0.710277 0.0259994 322.428 
6014 4 2 1 144.746 2 1 59.5942 75.9857 0 0 0 -2158.1 -2.11245 -0.403913 2.95154 5.05346 
6015 4 2 2 172.957 2 2 343.553 297.26 0 -1.79751 -727.976 0 0 -5.73883 1.7098 718.168 
6016 4 2 2 243.483 2 2 130.858 219.534 0 0.604791 -421.262 0 -0.792016 0 0.0483272 579.716 
6017 4 2 1 221.063 2 1 105.871 493.283 0 0.521833 -617.712 0 -7.92397 0 2.20759 737.713 
6018 4 2 2 140.721 2 1 224.509 434.594 0 4.05495 0 0 0 -5.96235 0.620624 261.773 
6019 4 2 2 289.232 2 1 357.105 149.218 0 0 0 0 0 -0.737833 0.9378 779.15 
6020 4 2 1 214.738 2 2 154.027 304.032 0 0.898691 0 0 1.43393 0.275317 1.9231 885.826 
6021 4 2 2 223.126 2 1 420.69 460.525 0 0 -995.839 0 0 -5.35747 2.44582 224.358 
6022 4 2 2 254.959 2 2 449.637 344.135 1.49285 -1.83493 0 0 -0.576739 -2.28772 0.0105797 688.399 
6023 4 2 1 165.129 2 1 465.992 154.313 1.36621 1.32408 0 0 0.869268 0 0.0188664 215.731 
6024 4 2 1 320.391 2 1 348.058 99.104 1.6065 0.414484 -578.122 0 -0.523551 1.39592 1.32256 13.6268 
6025 4 2 1 171.388 2 2 355.569 288.058 -0.529226 -4.80343 930.801 0 3.61285 0.631483 0.419982 588.587 
6026 4 2 1 138.275 2 1 231.8 52.0108 0 3.9283 0 0 0 0 0.288608 115.867 
6027 4 2 1 96.3373 2 1 593.435 324.054 -3.99195 0 0 0 -0.34048 3.42461 0.529348 788.828 
6028 4 2 2 334.682 2 2 345.896 163.404 0 -1.80809 0 0 0 0 2.87359 85.2976 
6029 4 2 2 142.604 2 1 406.397 484.88 -1.96302 -1.50163 -736.211 0 4.70027 3.15926 0.226566 786.348 
6030 4 2 2 148.519 2 1 531.67 91.6584 -1.05883 -0.810609 0 0 0 0.420662 1.00292 884.714 
6031 4 2 2 204.908 2 2 406.341 172.302 0 -3.56289 0 0 0 0 0.179632 761.228 
6032 4 2 2 119.419 2 2 368.974 306.298 -0.255694 0 0 0 -0.518382 7.34012 0.518481 154.889 
6033 4 2 2 118.119 2 2 525.113 217.61 0 0 0 0 0 0 0.106598 299.899 
6034 4 2 1 279.939 2 2 441.642 204.034 -1.95489 -4.88138 0 0 0.262338 7.81968 0.0762623 784.182 
6035 4 2 1 215.313 2 1 344.206 496.963 -2.75609 4.85031 0 0 0 0 1.29794 740.798 
6036 1 2 2 171.197 2 2 395.053 287.205 0 4.49473 -828.061 0 0 -3.72471 0.819429 130.949 
6037 1 2 2 204.992 2 1 297.142 132.489 -0.852918 1.38007 0 509.067 0 0 0.0820204 4219.87 
6038 4 3 1 119.127 1 1 315.288 75.8596 1.6838 -0.720883 509.678 0 0 0.541524 0.0581853 66.3477 
6039 4 2 1 193.938 2 2 317.064 294.854 -0.611344 -1.89787 0 0 0 -0.950664 2.65939 610.112 
6040 4 2 1 137.97 2 2 100.431 293.6 0 0.319471 -933.128 0 0 -4.37763 0.0706649 418.102 
6041 4 2 2 226.068 2 2 174.196 385.961 -0.908318 -1.6502 1038.43 0 0.926861 -5.2635 0.569133 579.512 
6042 4 2 1 90.065 2 1 313.961 96.0622 0 -3.87546 0 0 0.877943 5.37676 0.582706 395.824 
6043 4 2 2 235.394 2 2 406.003 257.899 3.00171 1.62617 0 0 -2.1857 -7.44233 0.0308417 82.9258 
6044 4 2 1 265.752 2 1 379.457 176.218 0 1.09249 0 0 -2.18131 -0.631192 0.328958 670.019 
6045 4 2 1 170.57 2 2 502.081 341.241 -4.9102 0 0 0 2.64959 3.33869 1.6501 690.381 
6046 4 2 1 178.937 2 2 332.76 242.342 -1.05343 1.03454 0 0 -0.75273 0 0.0132943 197.611 
6047 4 2 1 272.269 2 1 520.19 246.454 -1.64083 1.42524 0 0 0.575252 5.00235 0.567438 771.427 
6048 1 2 1 145.998 2 2 471.283 258.056 0.992469 -0.800049 0 -1658.59 0 -0.449369 0.303184 376.391 
6049 4 2 1 205.496 2 1 489.731 541.592 1.21021 -0.768996 993.186 0 -0.568408 -4.47276 0.75483 91.697 
6050 4 2 1 198.307 2 1 595.582 64.3999 1.09771 1.45458 0 0 0.27381 6.90327 0.468714 341.038 
6051 4 2 2 143.261 2 1 562.573 563.373 0 0 0 0 0.747411 -0.812091 2.60107 748.533 
6052 4 2 1 226.746 2 1 337.925 129.871 0 -0.858051 -818.078 0 0.610822 -1.3557 1.26355 790.151 
6053 4 3 2 195.69 2 2 99.2632 321.299 2.05124 0 0 0 0 -2.16238 1.72015 750.997 
6054 4 2 2 29.9229 2 2 463.276 413.014 -4.57289 -1.30675 0 -880.832 0 -3.81844 0.369648 770.365 
6055 4 2 1 124.132 2 1 286.15 50.2789 -1.53051 1.83291 0 0 5.99111 0 1.36493 892.996 
6056 4 5 1 188.07 2 2 143.926 336.931 0 0.375037 0 0 -0.730603 -6.26839 1.96371 5474.97 
6057 4 3 2 203.978 2 1 370.967 213.603 -1.68475 0 0 -825.464 -1.84817 0 0.768359 540.228 
6058 4 2 2 99.9622 2 1 96.0662 523.662 0 -0.965982 0 0 0 0 0.0766912 363.257 
6059 1 2 2 172.65 2 2 364.615 193.823 0 -1.355 0 0 0.826964 -4.00023 0.125707 794.814 
6060 4 2 1 212.565 2 2 473.708 295.157 0 0 -747.291 0 0 0.484652 2.55984 404.25 
6061 4 2 2 280.824 2 2 310.217 170.837 0 -1.67889 745.042 0 -1.55144 -3.33639 1.84976 516.386 
6062 4 4 2 3.71271 2 2 231.257 398.815 2.18412 0 0 0 0 -3.28012 2.81546 247.763 
6063 4 2 1 61.2751 2 2 59.1401 177.082 -1.77956 4.65321 -685.447 0 0 -4.63435 0.148535 428.847 
6064 4 2 2 77.8227 2 1 430.91 473.884 -3.58397 1.59435 0 -1245.05 2.11144 -0.992223 0.787648 28.4575 
6065 4 2 1 189.763 2 1 402.518 59.4464 0 -1.40449 1431.02 0 -0.726925 0 0.798103 456.76 
6066 4 2 2 92.0832 2 1 303.293 460.536 -0.68447 -3.78475 -1793.45 -1502.94 -2.78917 0 2.46727 659.889 
6067 4 2 2 73.7861 2 2 185.006 388.737 -0.697159 0 0 0 0 0.491407 0.599473 612.442 
6068 4 2 1 121.812 2 2 479.154 258.965 -1.15622 0 0 0 -0.818009 -0.933044 0.812305 627.302 
6069 4 2 2 128.723 2 1 417.811 470.813 1.54956 1.66361 0 -1876.42 0 0 2.37034 786.863 
6070 4 3 1 145.52 2 2 90.2983 428.327 -0.26414 0.414027 -648.956 0 -0.421972 0 0.610183 431.666 
6071 4 2 2 293.42 2 1 317.788 75.0146 0.899836 4.11491 0 0 0 2.03171 2.17397 822.765 
6072 4 2 1 227.63 2 1 483.877 241.543 -3.37603 1.54615 -766.53 0 0 -2.04768 0.781856 722.572 
