initial_id t "\dot h_1(t+1)" "\dot h_2(t+1)" "\dot \psi_1(t+1)" "\dot \psi_2(t+1)" 
32 11 0 -896.769 0.281471 0 
32 12 0 -896.769 0.281471 0 
32 13 0 -896.769 0.281471 0 
32 14 0 -896.769 0.281471 0 
32 15 0 -896.769 0.281471 0 
32 16 0 -896.769 0.281471 0 
32 17 0 -896.769 0.281471 0 
32 18 0 -896.769 0.281471 0 
32 19 0 -896.769 0.281471 0 
32 20 0 -896.769 0.281471 0 
32 21 0 -896.769 0.281471 0.606575 
32 22 0 -870.869 0.281471 0.606575 
32 23 0 -870.869 0.281471 0.606575 
32 24 0 -870.869 0.281471 0.606575 
32 25 0 -870.869 0.281471 0 
32 26 0 -870.869 0.281471 0 
32 27 0 -870.869 0.281471 0 
32 28 0 -870.869 0 0 
32 29 0 -870.869 0 0 
32 30 0 -870.869 0 0 
32 31 0 -870.869 0 0 
32 32 0 -870.869 0 0 
32 33 0 -870.869 0 0.525828 
32 34 0 -870.869 0 0.519093 
32 35 -721.395 -870.869 0 0.373492 
32 36 -721.395 -870.869 0 0.373492 
32 37 -721.395 -870.869 0 0.373492 
32 38 -721.395 -870.869 0 0 
32 39 -721.395 -870.869 0 0 
32 40 -721.395 -870.869 0 0 
32 41 -721.395 -870.869 0 0 
32 42 -721.395 -870.869 0 0 
32 43 -721.395 -870.869 0 0 
32 44 -721.395 -870.869 0 0 
32 45 -721.395 -870.869 0 0 
32 46 -721.395 -992.686 0.279706 0 
32 47 -721.395 -992.686 0.279706 0 
32 48 -721.395 -992.686 0.279706 0 
32 49 -721.395 -992.686 0 0 
33 0 0 0 0.641485 0 
33 1 0 0 0.400256 0 
33 2 0 0 0.400256 0 
33 3 0 0 0.400256 0 
33 4 0 0 0.400256 0 
33 5 0 0 0.400256 0 
33 6 0 0 0.400256 0 
33 7 0 0 0.400256 0 
33 8 0 0 0.400256 0 
33 9 0 0 0.400256 0 
33 10 0 0 0.400256 0 
33 11 0 0 0.400256 0 
33 12 0 0 0.400256 0 
33 13 0 0 3.28893 0 
33 14 0 0 0.858067 0 
33 15 0 0 0 0 
33 16 0 0 0 -0.418207 
33 17 0 0 0 -0.418207 
33 18 0 0 0 -0.418207 
33 19 0 0 0 -0.418207 
33 20 0 0 0 -0.418207 
33 21 0 0 0 -0.418207 
33 22 0 0 0 -0.418207 
33 23 0 0 0.816826 -0.418207 
33 24 0 0 0.488962 -0.418207 
33 25 0 0 0.488962 -0.418207 
33 26 0 0 0.785161 -0.418207 
33 27 0 0 0.785161 -0.418207 
33 28 0 0 0.785161 -0.418207 
33 29 0 0 0 -0.418207 
33 30 0 0 0 -0.418207 
33 31 0 0 0 -0.418207 
33 32 0 0 0 -0.418207 
33 33 0 0 0 -0.418207 
33 34 0 0 0 -0.418207 
33 35 0 0 0 -0.418207 
33 36 0 0 0 -0.418207 
33 37 0 0 0 -0.971974 
33 38 0 0 0 -0.971974 
33 39 0 0 0 -0.971974 
33 40 0 0 0 -0.971974 
33 41 0 0 0 -0.971974 
33 42 0 0 0 -2.52607 
33 43 0 0 0 -2.52607 
33 44 0 0 0 -2.51454 
33 45 0 0 0 -2.51454 
33 46 0 0 0 -2.51454 
33 47 0 0 0 -1.22432 
33 48 0 0 0 -1.22432 
33 49 0 0 0 -1.22432 
34 0 0 0 0 -1.00121 
34 1 0 0 0 -0.344703 
34 2 0 0 0 -0.344703 
34 3 0 0 0 -0.378323 
34 4 0 0 0 -0.378323 
34 5 0 0 0 -0.378323 
34 6 0 0 0 -0.378323 
34 7 0 0 0 -0.378323 
34 8 0 0 0 -0.378323 
34 9 0 0 0 -0.378323 
34 10 0 0 0 -0.378323 
34 11 0 0 0 -0.378323 
34 12 0 0 0 -0.378323 
34 13 0 0 0 -0.378323 
34 14 0 0 0 -0.378323 
34 15 0 0 0 -0.378323 
34 16 0 0 0 -0.378323 
34 17 0 0 0 -0.378323 
34 18 0 0 0 -0.378323 
34 19 0 0 0 -0.378323 
34 20 0 0 0 -0.378323 
34 21 0 0 0 -0.314798 
34 22 0 0 0 -0.314798 
34 23 0 0 0 -0.314798 
34 24 0 0 0 -0.314798 
34 25 0 0 0 0 
34 26 0 0 0 0 
34 27 0 0 0 0 
34 28 0 0 0 0 
34 29 0 0 0 0 
34 30 0 0 0 0 
34 31 0 0 0 0 
34 32 0 0 0 0 
34 33 0 0 0 0 
34 34 0 0 0 0 
34 35 0 0 0 0.654035 
34 36 0 0 -0.502861 0.654035 
34 37 0 0 -0.502861 0 
34 38 0 0 -0.502861 0 
34 39 0 0 -0.502861 0 
34 40 0 0 -0.502861 0 
34 41 0 0 -0.446802 0 
34 42 0 0 -0.446802 0 
34 43 0 0 -0.446802 0 
34 44 0 0 -1.93488 0 
34 45 0 0 -1.93488 0 
34 46 0 0 -1.93488 0 
34 47 0 0 -1.93488 0 
34 48 0 0 -1.93488 0 
34 49 0 0 -1.93488 0 
35 0 -2731.37 0 -0.415038 -0.759994 
35 1 -2731.37 0 -0.415038 -0.759994 
35 2 -2731.37 0 -0.415038 -0.759994 
35 3 -2731.37 0 -0.536744 -0.759994 
35 4 -1528.54 0 -0.536744 -0.759994 
35 5 -1528.54 0 -0.536744 -0.759994 
35 6 -1528.54 0 -0.536744 -0.759994 
35 7 -1528.54 0 -0.536744 -0.759994 
35 8 -1528.54 0 -0.536744 -0.759994 
35 9 -1528.54 0 -0.536744 -0.759994 
35 10 -1528.54 0 -0.993429 -0.65488 
35 11 -1528.54 0 -0.993429 -0.65488 
35 12 -1339.76 0 -0.993429 -0.65488 
35 13 -1339.76 0 -0.993429 -0.65488 
35 14 -1339.76 0 0 -0.65488 
35 15 -1339.76 0 0 -0.65488 
35 16 -1339.76 0 0 -0.65488 
35 17 -1339.76 0 0 -1.01023 
35 18 -1339.76 0 0 -1.01023 
35 19 -1339.76 0 0 -1.01023 
35 20 -1339.76 0 0 -1.01023 
35 21 -1339.76 0 0 -1.29423 
35 22 -1339.76 0 0 -1.29423 
35 23 -1339.76 0 0 -1.29423 
35 24 -1339.76 0 0 -1.29423 
35 25 -1339.76 0 0 -1.29423 
35 26 -1339.76 0 0 -2.24757 
35 27 -1339.76 0 0 -2.24757 
35 28 -1339.76 0 0 -1.48172 
35 29 -1339.76 0 0 -1.48172 
35 30 -1339.76 0 0 -1.48172 
35 31 -1339.76 0 0 -1.48172 
35 32 -1339.76 0 0 -1.48172 
35 33 -1339.76 0 0 -1.48172 
35 34 -1339.76 0 0 -1.48172 
35 35 -1339.76 0 0 -1.81857 
35 36 -1339.76 0 0 -1.81857 
35 37 -1339.76 0 0 -1.81857 
35 38 -1339.76 0 0 -1.81857 
35 39 -1339.76 0 0 -1.81857 
35 40 -1339.76 0 0 -1.81857 
35 41 -1339.76 0 0 -1.28806 
35 42 -1339.76 0 0 -1.28806 
35 43 -1339.76 0 0 -1.28806 
35 44 -1339.76 0 0 -1.28806 
35 45 -1339.76 0 0 -1.28806 
35 46 -542.807 0 0 -0.864023 
35 47 -542.807 0 0 -0.864023 
35 48 -542.807 0 0 -0.864023 
35 49 -542.807 0 0 0 
36 0 0 0 0 0 
36 1 0 0 0 0 
36 2 0 0 0 0 
36 3 0 0 0 0 
36 4 0 0 0 0 
36 5 0 0 0 0 
36 6 0 0 0 0 
36 7 0 0 0 0 
36 8 0 0 0 0 
36 9 0 0 0 0 
36 10 0 0 0 0 
36 11 0 0 0 0 
36 12 0 0 0 0 
36 13 0 0 0 0 
36 14 0 0 0 0 
36 15 0 0 0 0 
36 16 0 0 0 0 
36 17 0 0 0 0 
36 18 0 0 0 0 
36 19 0 0 0 0 
36 20 0 0 0 0 
36 21 0 0 0 -0.719684 
36 22 0 0 0 -0.719684 
36 23 0 0 0 -0.719684 
36 24 0 0 0 -0.719684 
36 25 0 0 0 -0.719684 
36 26 0 0 0 -0.719684 
36 27 0 0 0 -0.719684 
36 28 0 0 0 -0.719684 
36 29 0 0 0 -0.719684 
36 30 0 0 0 -0.719684 
36 31 0 0 0 -0.719684 
36 32 0 0 0 -0.719684 
36 33 0 0 0 -0.443834 
36 34 0 0 0 -0.443834 
36 35 0 0 0 -0.443834 
36 36 0 0 0 -0.443834 
36 37 0 0 0 -0.443834 
36 38 0 0 0 -0.443834 
36 39 0 0 0 -0.443834 
36 40 0 0 0 -0.443834 
36 41 0 0 0 -0.443834 
36 42 0 0 0 -0.443834 
36 43 0 0 0 -3.08416 
36 44 0 0 0 -3.08416 
36 45 0 0 0 -3.08416 
36 46 0 0 0 -2.73612 
36 47 0 0 0 -2.73612 
36 48 0 0 0 -2.73612 
36 49 0 0 0 -2.73612 
37 0 -943.219 0 0 0 
37 1 -943.219 0 0 0 
37 2 -943.219 0 0 0 
37 3 -943.219 0 0 0 
37 4 -943.219 0 0 0 
37 5 -943.219 0 0 0 
37 6 -943.219 0 0 0 
37 7 -943.219 0 0 0 
37 8 -836.169 0 0 0 
37 9 0 0 0 0 
37 10 0 0 0 0 
37 11 0 0 0 0 
37 12 0 0 0 0 
37 13 0 0 0 0 
37 14 0 0 0 0 
37 15 0 0 0 0 
37 16 0 0 0 0 
37 17 0 0 0 0 
37 18 0 0 0 0 
37 19 0 0 0 0 
37 20 0 0 0 0 
37 21 0 0 0 0 
37 22 0 0 0 0 
37 23 0 0 0 0.521114 
37 24 0 0 0 0.829169 
37 25 0 0 0 0.993086 
37 26 0 0 0 0.993086 
37 27 0 0 0 0.993086 
37 28 0 0 0 0.993086 
37 29 0 0 0 0.993086 
37 30 0 0 0 0.993086 
37 31 0 0 0 0.783799 
37 32 0 0 0 0.783799 
37 33 0 0 0 0.783799 
37 34 0 0 0 0.783799 
37 35 0 0 -0.794618 0.783799 
37 36 0 0 -0.794618 0.783799 
37 37 0 0 -0.794618 0.783799 
37 38 0 0 -0.794618 0.783799 
37 39 0 0 -0.794618 0.783799 
37 40 0 0 -0.794618 0.783799 
37 41 0 0 -0.291281 0.783799 
37 42 0 0 -0.291281 0.783799 
37 43 0 0 -0.273947 0.783799 
37 44 0 0 -0.273947 0.783799 
37 45 0 0 -0.273947 0.783799 
37 46 0 0 -0.273947 0.783799 
37 47 0 0 -0.273947 0.783799 
37 48 0 0 -0.273947 0.723447 
37 49 0 0 -0.273947 0.723447 
38 0 0 0 -1.81982 0 
38 1 0 0 -1.81982 0 
38 2 0 0 -1.81982 0 
38 3 0 0 -1.81982 0 
38 4 0 0 -1.81982 0 
38 5 0 0 -1.81982 0 
38 6 0 0 -1.81982 0 
38 7 0 0 -1.81982 0 
38 8 0 0 -1.81982 0 
38 9 0 0 -1.81982 0 
38 10 0 0 -0.552317 0 
38 11 0 0 -0.552317 0 
38 12 0 0 -0.552317 0 
38 13 0 0 -0.552317 0 
38 14 0 0 -0.552317 0 
38 15 0 0 -0.976981 0 
38 16 0 0 -0.976981 0 
38 17 0 0 -0.976981 0 
38 18 0 0 -0.976981 0 
38 19 0 0 -0.976981 0 
38 20 0 0 -0.976981 0 
38 21 0 0 -0.633745 0 
38 22 0 0 -0.633745 0 
38 23 0 0 -0.633745 0 
38 24 0 0 -0.633745 0 
38 25 0 0 -0.633745 0 
38 26 0 0 -0.633745 0 
38 27 0 0 -0.633745 0 
38 28 0 0 -0.633745 0 
38 29 0 0 -0.633745 0 
38 30 0 0 -0.633745 0 
38 31 0 0 -0.633745 0 
38 32 0 0 -0.633745 0 
38 33 0 0 -0.633745 0 
38 34 0 0 -0.488627 0 
38 35 0 0 -0.488627 0 
38 36 0 0 -0.488627 0 
38 37 0 0 0 0 
38 38 0 0 0 0 
38 39 0 0 0 0 
38 40 0 0 0 -0.296088 
38 41 0 0 -0.49625 -0.296088 
38 42 0 0 -0.49625 -0.296088 
38 43 0 0 -0.49625 -0.296088 
38 44 0 0 -0.49625 -0.296088 
38 45 0 0 -0.49625 -0.296088 
38 46 0 0 0 -0.296088 
38 47 0 0 0 -0.296088 
38 48 0 0 0 -0.296088 
38 49 0 0 0 -0.296088 
39 0 0 0 -0.52342 0 
39 1 0 0 -0.52342 0 
39 2 0 0 -0.52342 0 
39 3 0 0 -0.52342 0 
39 4 0 0 -0.52342 0 
39 5 0 0 -0.52342 0 
39 6 0 0 -0.52342 0 
39 7 0 0 -0.52342 0 
39 8 0 0 -0.52342 0 
39 9 0 0 -0.52342 0 
39 10 0 0 -0.52342 0 
39 11 0 0 -0.52342 0 
39 12 0 0 -0.52342 0 
39 13 0 0 -0.52342 0 
39 14 0 0 -0.52342 0 
39 15 0 0 -0.52342 0 
39 16 0 0 -0.52342 0 
39 17 0 0 -0.52342 0 
39 18 0 0 -0.52342 0 
39 19 0 0 -0.52342 0 
39 20 0 0 -0.52342 0 
39 21 0 0 -0.52342 0 
39 22 0 0 -0.52342 0 
39 23 0 0 -0.52342 0 
39 24 0 0 -0.52342 0 
39 25 0 0 -0.52342 -0.935618 
39 26 0 0 -0.52342 -0.935618 
39 27 0 0 -0.52342 -0.935618 
39 28 0 0 -0.52342 -0.935618 
39 29 0 0 0 -0.935618 
39 30 0 0 0 -0.935618 
39 31 0 0 0 -0.935618 
39 32 0 0 0 -0.935618 
39 33 0 0 0 -0.935618 
39 34 0 0 0 -0.935618 
39 35 0 0 0 -0.935618 
39 36 0 0 0 -0.935618 
39 37 0 0 0 -0.935618 
39 38 0 0 0 -0.511381 
39 39 0 0 0 -0.511381 
39 40 0 0 0 -0.511381 
39 41 0 0 0 -0.511381 
39 42 0 0 0 -0.511381 
39 43 0 0 0 -0.511381 
39 44 0 0 0 -0.552549 
39 45 0 0 0 -0.552549 
39 46 0 0 0 -0.552549 
39 47 0 0 0 -0.552549 
39 48 0 0 0 -0.922458 
39 49 0 0 0 -0.907833 
40 0 0 0 0 0 
40 1 0 0 0 0 
40 2 0 0 0 0 
40 3 0 0 0 0 
40 4 0 0 0 0 
40 5 0 0 0 0 
40 6 0 0 0 0 
40 7 0 0 0 0 
40 8 0 0 0 0 
40 9 0 0 0 0.493444 
40 10 0 0 0 0.493444 
40 11 0 0 0 0.493444 
40 12 0 0 0 0.493444 
40 13 0 0 0 0.493444 
40 14 0 0 0 0.493444 
40 15 0 0 0 0.493444 
40 16 0 0 0 0.308596 
40 17 0 0 0 0.308596 
40 18 0 0 0 0.308596 
40 19 0 0 0 0.308596 
40 20 0 0 0 0.308596 
40 21 0 0 0 0.308596 
40 22 0 0 0 0.308596 
40 23 0 0 0 0.381331 
40 24 0 0 0 0.381331 
40 25 0 0 0 0.381331 
40 26 0 0 0 0.381331 
40 27 0 0 0 0 
40 28 0 0 0 0 
40 29 0 0 0 0 
40 30 0 0 0 0 
40 31 0 0 0 0 
40 32 0 0 0 0 
40 33 0 0 0 0 
40 34 0 0 0 0 
40 35 0 0 0.302757 0 
40 36 0 0 0.302757 0 
40 37 0 0 0.302757 0 
40 38 0 0 0.302757 0 
40 39 0 0 0.302757 0 
40 40 0 0 0.302757 0 
40 41 0 0 0.302757 0 
40 42 0 0 0.302757 0 
40 43 0 0 0.302757 0 
40 44 0 0 0.79382 0 
40 45 0 0 0.79382 0 
40 46 0 0 0.79382 0 
40 47 0 0 0 0 
40 48 0 0 0 0 
40 49 0 0 0 0 
41 0 0 -3196 0 0 
41 1 0 -4161.83 0.781045 0 
41 2 0 -4161.83 0.781045 0 
41 3 0 -4161.83 0.781045 0 
41 4 0 -4161.83 0.575661 0 
41 5 0 -4161.83 0.575661 0 
41 6 0 -4161.83 0.575661 0 
41 7 0 -2019.9 0.575661 0 
41 8 0 -2019.9 0.575661 0 
41 9 0 -2019.9 0.575661 0 
41 10 0 -1861.38 0.575661 0 
41 11 0 -1861.38 0.575661 -0.677989 
41 12 0 -1861.38 0.575661 0 
41 13 0 -1861.38 0.575661 0 
41 14 0 -1861.38 0.575661 0 
41 15 0 -1861.38 0.575661 0 
41 16 0 -1861.38 0.575661 0 
41 17 0 -1493.04 0.575661 0 
41 18 0 -1493.04 0.575661 0 
41 19 0 -1493.04 0.575661 0 
41 20 0 -1493.04 0.575661 0 
41 21 0 -1493.04 0.575661 0 
41 22 0 -1493.04 0.575661 0 
41 23 0 -1493.04 0.575661 0 
41 24 0 -1493.04 0.575661 0 
41 25 0 -1493.04 0.575661 0 
41 26 0 -1493.04 0.575661 0 
41 27 0 -1493.04 0.575661 0 
41 28 0 -1130.88 0.708363 0 
41 29 0 -1130.88 0.708363 0 
41 30 0 -1130.88 0.708363 0 
41 31 0 -1130.88 0.40353 0 
41 32 0 -1130.88 0.40353 0 
41 33 0 -1130.88 0.40353 0 
41 34 0 -1130.88 0.40353 0 
41 35 0 -1130.88 0.40353 0 
41 36 0 -1130.88 0.40353 0 
41 37 0 -1130.88 0.40353 0 
41 38 0 -1130.88 0.40353 0 
41 39 0 -1130.88 0.40353 0 
41 40 0 -1130.88 0.40353 0 
41 41 0 -1130.88 0.40353 0 
41 42 0 -1130.88 2.23458 0 
41 43 0 -1130.88 2.23458 0 
41 44 0 -1130.88 2.23458 0 
41 45 0 -1130.88 2.23458 0 
41 46 0 -1130.88 2.23458 0 
41 47 0 -1130.88 2.23458 0 
41 48 0 -1130.88 2.23458 0 
41 49 0 -1130.88 2.23458 0 
42 0 -1714.92 1990.24 0 0.683244 
42 1 -1714.92 1990.24 0 0.869499 
42 2 -1714.92 1990.24 0 0 
42 3 -1714.92 1990.24 0 0 
42 4 -1714.92 1990.24 0 0 
42 5 -1714.92 1990.24 0 0 
42 6 -1835.18 2136.61 0 0.977678 
42 7 -1835.18 2136.61 0 0.977678 
42 8 -1835.18 2136.61 0 0.977678 
42 9 -865.526 2136.61 0.905463 0.977678 
42 10 -844.674 2136.61 0.905463 0.977678 
42 11 -844.674 2136.61 0.905463 0.977678 
42 12 -844.674 2136.61 0.905463 0.977678 
42 13 -844.674 2136.61 0.905463 0.977678 
42 14 -844.674 2136.61 0.905463 0.977678 
42 15 -844.674 2136.61 0.905463 0.977678 
42 16 -844.674 2136.61 0.905463 0.977678 
42 17 -844.674 2136.61 0.905463 0.977678 
42 18 -844.674 2136.61 0.705394 0.977678 
42 19 -844.674 4729.28 0 0.977678 
42 20 -844.674 4729.28 0 0.977678 
42 21 -853.497 4729.28 0 0.977678 
42 22 -853.497 4729.28 0 0.977678 
42 23 -853.497 4729.28 0 0.977678 
42 24 -853.497 4729.28 0 0.977678 
42 25 -853.497 4729.28 0 0.977678 
42 26 -853.497 4729.28 0 0.977678 
42 27 -853.497 4729.28 0 0.977678 
42 28 -853.497 4729.28 0 0.977678 
42 29 -853.497 4729.28 0 0.977678 
42 30 -853.497 4729.28 0 0.977678 
42 31 -853.497 4729.28 0 0.977678 
42 32 -853.497 4729.28 0 0.977678 
42 33 -853.497 4729.28 0 0.977678 
42 34 -853.497 4729.28 0 0.977678 
42 35 -853.497 4729.28 0 0.977678 
42 36 -853.497 4729.28 0 0.977678 
42 37 -853.497 4729.28 0 0.977678 
42 38 -853.497 4729.28 0 0.977678 
42 39 0 4729.28 0 0.977678 
42 40 0 3831.24 0 0.977678 
42 41 0 2277.76 0 0 
42 42 0 2277.76 0 0 
42 43 0 2277.76 0 0 
42 44 0 2277.76 0 0 
42 45 0 2277.76 0 0 
42 46 0 2277.76 0 0 
42 47 0 2277.76 0 0 
42 48 0 2277.76 0 0 
42 49 0 2277.76 0 0 
43 0 645.495 0 0 0.860904 
43 1 645.495 0 0 0.860904 
43 2 645.495 0 0 0.727368 
43 3 645.495 0 0 0.727368 
43 4 645.495 0 0 0.727368 
43 5 645.495 0 0 0.727368 
43 6 645.495 0 0 0.727368 
43 7 645.495 0 0 0.727368 
43 8 645.495 0 0 0.727368 
43 9 637.538 0 0 0.727368 
43 10 637.538 0 0 0.727368 
43 11 637.538 0 0 0.727368 
43 12 637.538 0 0 0.727368 
43 13 637.538 0 0 0.727368 
43 14 637.538 0 0 0.727368 
43 15 637.538 0 0 0.727368 
43 16 637.538 0 0 0.727368 
43 17 637.538 0 0 0.727368 
43 18 637.538 0 0 0.727368 
43 19 637.538 0 0 0.727368 
43 20 637.538 0 0.495807 0.727368 
43 21 637.538 0 0.495807 0.727368 
43 22 637.538 0 1.66736 0.727368 
43 23 465.14 0 1.66736 0.727368 
43 24 465.14 0 1.66736 0.727368 
43 25 465.14 0 1.66736 0.727368 
43 26 0 0 1.66736 2.13484 
43 27 0 0 0.681587 2.13484 
43 28 0 0 0.681587 2.13484 
43 29 0 0 0.681587 2.13484 
43 30 0 0 0.681587 2.13484 
43 31 0 0 0.681587 2.13484 
43 32 0 0 0.681587 2.13484 
43 33 0 0 0.681587 2.13484 
43 34 0 0 0.681587 0.675976 
43 35 0 0 0.681587 0.675976 
43 36 0 0 0 0.675976 
43 37 0 0 0 0.675976 
43 38 0 0 0 0.675976 
43 39 0 0 0 0.675976 
43 40 0 0 0 0.675976 
43 41 0 0 0 0.675976 
43 42 0 0 0 0.473236 
43 43 0 0 0 0.473236 
43 44 0 0 0.642018 0.473236 
43 45 0 0 0.642018 0.473236 
43 46 0 0 0.642018 0.473236 
43 47 0 0 0.642018 0.473236 
43 48 0 0 0.642018 0.473236 
43 49 0 0 0.642018 0.473236 
44 0 0 0 3.63156 0.959639 
44 1 0 0 3.63156 0.959639 
44 2 0 0 3.63156 0.959639 
44 3 0 0 3.63156 0.959639 
44 4 0 0 3.63156 0.959639 
44 5 0 0 3.63156 0.959639 
44 6 0 0 3.63156 0.959639 
44 7 0 0 1.20872 0.959639 
44 8 0 0 1.20872 0.959639 
44 9 0 0 1.20872 0.959639 
44 10 0 0 1.20872 0.959639 
44 11 0 0 0.842373 0.959639 
44 12 0 0 0.842373 0.972188 
44 13 0 0 0.842373 0.972188 
44 14 0 0 0.842373 0 
44 15 0 0 0.842373 0 
44 16 0 0 0.842373 0 
44 17 0 0 0.842373 0 
44 18 0 0 0.842373 0 
44 19 0 0 0 0 
44 20 0 0 0 0 
44 21 0 0 0 0 
44 22 0 0 0 0 
44 23 0 0 0 0 
44 24 0 0 0 0 
44 25 0 0 0 0 
44 26 0 0 0 0 
44 27 0 0 0 0 
44 28 0 0 0 0 
44 29 0 0 0 0 
44 30 0 0 0 0 
44 31 0 0 0 0 
44 32 0 0 0 -0.348004 
44 33 0 0 0 -0.348004 
44 34 0 0 0 -0.348004 
44 35 0 0 0 -1.44161 
44 36 0 0 0 -1.44161 
44 37 0 0 0 -1.44161 
44 38 0 0 0 -1.44161 
44 39 0 0 0 -1.44161 
44 40 0 0 0 -1.44161 
44 41 0 0 0 -1.44161 
44 42 0 0 0 -1.44161 
44 43 0 0 0 -1.44161 
44 44 0 0 0 -1.44161 
44 45 0 0 0 -1.44161 
44 46 0 0 0 -2.80936 
44 47 0 0 0 -2.80936 
44 48 0 0 0 -2.08786 
44 49 0 0 0 -2.08786 
45 0 0 0 -2.2219 0 
45 1 0 0 -2.2219 0 
45 2 0 0 -2.2219 0 
45 3 0 0 -2.2219 -0.652364 
45 4 0 0 -2.2219 -0.652364 
45 5 0 0 -2.59553 0 
45 6 0 0 -1.0168 0 
45 7 0 0 -1.0168 0 
45 8 0 0 -1.0168 0 
45 9 0 0 -1.0168 0 
45 10 0 0 -1.0168 0 
45 11 0 0 -1.0168 0 
45 12 0 0 -1.0168 0 
45 13 0 0 -1.0168 0 
45 14 0 0 -1.0168 0 
45 15 0 0 -1.0168 0 
45 16 0 0 -1.0168 -0.701144 
45 17 0 0 -1.0168 -0.701144 
45 18 0 0 -1.0168 -0.701144 
45 19 0 0 -1.0168 -0.543251 
45 20 0 0 -1.0168 -0.543251 
45 21 0 0 -1.0168 -0.543251 
45 22 0 0 -2.85813 -0.543251 
45 23 0 0 -2.85813 -0.543251 
45 24 0 0 -4.73218 -0.543251 
45 25 0 0 -4.73218 -0.543251 
45 26 0 0 -4.73218 -0.543251 
45 27 0 0 -4.73218 -0.543251 
45 28 0 0 -4.73218 -0.543251 
45 29 -730.806 0 -4.73218 -0.543251 
45 30 0 0 -4.73218 -0.543251 
45 31 0 0 -4.73218 -0.543251 
45 32 0 0 -4.73218 -0.743172 
45 33 0 0 -4.73218 -0.743172 
45 34 0 0 -4.73218 -0.743172 
45 35 0 0 -4.73218 0 
45 36 0 0 -4.73218 0 
45 37 0 0 -4.73218 0 
45 38 0 0 -4.73218 0 
45 39 0 0 -4.73218 0 
45 40 0 0 -4.73218 0 
45 41 0 0 -4.73218 0 
45 42 0 0 -4.73218 0 
45 43 0 0 -4.73218 0 
45 44 0 0 -4.73218 0 
45 45 0 0 -4.73218 -0.644328 
45 46 0 0 -4.73218 -0.644328 
45 47 0 0 -4.73218 0 
45 48 0 0 -4.73218 0 
45 49 0 0 -4.73218 0 
46 0 0 0 0 0 
46 1 0 0 0 0 
46 2 0 0 0 0 
46 3 0 0 0 0 
46 4 0 0 0 0 
46 5 0 0 0 0 
46 6 0 0 0 0 
46 7 0 0 0 0 
46 8 0 0 0 0 
46 9 0 0 0 0 
46 10 0 0 0.507176 0 
46 11 0 0 0.507176 0 
46 12 0 0 0.507176 0 
46 13 0 0 0.507176 -0.783901 
46 14 0 0 0.507176 -0.783901 
46 15 0 0 0.955391 -0.783901 
46 16 0 0 0.955391 -0.783901 
46 17 0 0 0.955391 -0.783901 
46 18 0 0 0.955391 -0.783901 
46 19 0 0 0.955391 -0.783901 
46 20 0 0 0.955391 -0.783901 
46 21 0 0 0.955391 -0.783901 
46 22 0 0 0.955391 -0.783901 
46 23 0 0 0 -0.783901 
46 24 0 0 0 -0.465794 
46 25 0 0 0 -0.465794 
46 26 0 0 0 -0.465794 
46 27 0 0 0 -0.465794 
46 28 0 0 0 -0.465794 
46 29 0 0 0 -0.465794 
46 30 0 0 0 -0.465794 
46 31 0 0 0 -0.465794 
46 32 0 0 0 -0.465794 
46 33 0 0 0 -0.465794 
46 34 0 0 0 -0.465794 
46 35 0 0 0 -0.465794 
46 36 0 0 0 -0.465794 
46 37 0 0 0 -0.465794 
46 38 0 0 0 -0.465794 
46 39 0 0 0 0 
46 40 0 0 0 0 
46 41 0 0 0.422554 0 
46 42 0 0 0 0.904989 
46 43 0 0 0 0.904989 
46 44 0 0 0 0.904989 
46 45 0 0 0 0.904989 
46 46 0 0 0 0.904989 
46 47 0 0 0 0.904989 
46 48 0 0 0 0.904989 
46 49 0 0 0 0.904989 
47 0 -936.693 0 -1.75967 -0.710482 
47 1 -936.693 0 -1.75967 0 
47 2 -936.693 0 -1.75967 0 
47 3 -936.693 0 -1.75967 0 
47 4 -936.693 0 -1.69189 0 
47 5 -936.693 0 -1.77372 0 
47 6 0 0 -1.77372 0 
47 7 0 0 -2.73093 0 
47 8 0 0 -2.73093 0 
47 9 0 0 -2.73093 0.387749 
47 10 0 0 -2.73093 0.387749 
47 11 0 0 -2.73093 0.790834 
47 12 0 0 -2.73093 0.790834 
47 13 0 0 -3.04488 0.790834 
47 14 0 0 -3.04488 0.966162 
47 15 0 0 -3.04488 0.966162 
47 16 0 0 -3.04488 0.966162 
47 17 0 0 -3.04488 0 
47 18 0 0 -3.04488 0 
47 19 0 0 -3.04488 0 
47 20 0 0 -3.04488 0 
47 21 0 0 -3.04488 0 
47 22 0 0 -3.04488 0 
47 23 0 0 -3.04488 0 
47 24 0 0 -3.04488 0 
47 25 0 0 -3.04488 0 
47 26 0 0 -3.04488 0 
47 27 0 0 -3.04488 0 
47 28 0 0 -3.04488 0 
47 29 0 0 -3.04488 0 
47 30 0 0 -3.04488 0 
47 31 0 0 -3.04488 0 
47 32 0 0 -3.04488 0 
47 33 0 0 -3.04488 0 
47 34 0 0 -3.04488 0.939961 
47 35 0 0 -3.04488 0.939961 
47 36 0 0 -3.04488 0.939961 
47 37 0 0 -3.04488 0.939961 
47 38 0 0 -3.04488 0.939961 
47 39 0 0 -3.04488 0.40245 
47 40 0 0 -3.04488 1.68133 
47 41 0 0 -3.04488 0.646495 
47 42 0 0 -3.04488 0.646495 
